0.000000000000000000e+00,0.000000000000000000e+00,-6.109999999999999876e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-6.109999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.221999999999999975e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-6.109999999999999876e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-6.109999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.221999999999999975e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.079999999999999849e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-6.079999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.215000000000000080e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-6.079999999999999849e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-6.079999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.215000000000000080e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.719999999999999529e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.719999999999999529e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.143999999999999906e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.719999999999999529e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-5.719999999999999529e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.143999999999999906e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.430000000000000382e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.430000000000000382e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.086000000000000076e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.430000000000000382e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-5.430000000000000382e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.086000000000000076e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.250000000000000222e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.250000000000000222e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.250000000000000222e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.250000000000000222e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.250000000000000222e-01,0.000000000000000000e+00,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.250000000000000222e-01,0.000000000000000000e+00,1.395999999999999908e+00,1.395999999999999908e+00,-5.250000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.250000000000000222e-01,1.000000000000000021e-03,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.250000000000000222e-01,-1.000000000000000021e-03,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.250000000000000222e-01,1.000000000000000021e-03,1.395999999999999908e+00,1.395999999999999908e+00,-5.250000000000000222e-01,-1.000000000000000021e-03,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.250000000000000222e-01,3.000000000000000062e-03,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.240000000000000213e-01,-3.000000000000000062e-03,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.250000000000000222e-01,3.000000000000000062e-03,1.395999999999999908e+00,1.395999999999999908e+00,-5.240000000000000213e-01,-3.000000000000000062e-03,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.250000000000000222e-01,4.000000000000000083e-03,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.240000000000000213e-01,-4.000000000000000083e-03,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.250000000000000222e-01,4.000000000000000083e-03,1.395999999999999908e+00,1.395999999999999908e+00,-5.240000000000000213e-01,-4.000000000000000083e-03,0.000000000000000000e+00,1.050000000000000044e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
