0.000000000000000000e+00,0.000000000000000000e+00,-7.019999999999999574e-01,-7.000000000000000146e-03,-1.395999999999999908e+00,-1.395999999999999908e+00,-2.330000000000000127e-01,7.000000000000000146e-03,0.000000000000000000e+00,9.350000000000000533e-01,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-4.680000000000000271e-01,-7.000000000000000146e-03,1.395999999999999908e+00,1.395999999999999908e+00,-5.659999999999999476e-01,7.000000000000000146e-03,0.000000000000000000e+00,1.034000000000000030e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.119999999999999662e-01,-5.399999999999999939e-02,-1.395999999999999908e+00,-1.395999999999999908e+00,-1.809999999999999942e-01,5.399999999999999939e-02,0.000000000000000000e+00,8.930000000000000160e-01,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-4.989999999999999991e-01,-5.399999999999999939e-02,1.395999999999999908e+00,1.395999999999999908e+00,-5.300000000000000266e-01,5.399999999999999939e-02,0.000000000000000000e+00,1.028999999999999915e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.139999999999999680e-01,-9.500000000000000111e-02,-1.395999999999999908e+00,-1.395999999999999908e+00,-1.260000000000000009e-01,9.500000000000000111e-02,0.000000000000000000e+00,8.389999999999999680e-01,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.240000000000000213e-01,-9.500000000000000111e-02,1.395999999999999908e+00,1.395999999999999908e+00,-4.899999999999999911e-01,9.500000000000000111e-02,0.000000000000000000e+00,1.014000000000000012e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.590000000000000080e-01,-1.409999999999999865e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-1.100000000000000006e-01,1.409999999999999865e-01,0.000000000000000000e+00,8.689999999999999947e-01,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.500000000000000444e-01,-1.380000000000000115e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.369999999999999996e-01,1.209999999999999964e-01,0.000000000000000000e+00,9.859999999999999876e-01,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.239999999999999547e-01,-1.660000000000000087e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-1.940000000000000058e-01,1.660000000000000087e-01,0.000000000000000000e+00,1.018000000000000016e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.649999999999999467e-01,-1.570000000000000007e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.169999999999999818e-01,1.049999999999999961e-01,0.000000000000000000e+00,9.819999999999999840e-01,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.519999999999999796e-01,-1.940000000000000058e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-4.219999999999999862e-01,1.940000000000000058e-01,0.000000000000000000e+00,1.274999999999999911e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.829999999999999627e-01,-1.739999999999999880e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.149999999999999800e-01,1.219999999999999973e-01,0.000000000000000000e+00,9.979999999999999982e-01,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.810000000000000275e-01,-2.020000000000000129e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-5.909999999999999698e-01,2.020000000000000129e-01,0.000000000000000000e+00,1.372000000000000108e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-5.929999999999999716e-01,-1.789999999999999925e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.259999999999999898e-01,1.260000000000000009e-01,0.000000000000000000e+00,1.020000000000000018e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.530000000000000249e-01,-1.980000000000000093e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-7.159999999999999698e-01,1.980000000000000093e-01,0.000000000000000000e+00,1.368999999999999995e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-6.029999999999999805e-01,-1.769999999999999907e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.369999999999999996e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.040000000000000036e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.150000000000000133e-01,-1.839999999999999969e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-7.640000000000000124e-01,1.839999999999999969e-01,0.000000000000000000e+00,1.278000000000000025e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-6.119999999999999885e-01,-1.700000000000000122e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.359999999999999987e-01,1.179999999999999938e-01,0.000000000000000000e+00,1.046999999999999931e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.750000000000000000e-01,-1.519999999999999962e-01,-1.395999999999999908e+00,-1.395999999999999908e+00,-7.119999999999999662e-01,1.519999999999999962e-01,0.000000000000000000e+00,1.086999999999999966e+00,1.745000000000000107e+00,3.449999999999999734e-01,0.000000000000000000e+00,-6.250000000000000000e-01,-1.489999999999999936e-01,1.395999999999999908e+00,1.395999999999999908e+00,-4.040000000000000258e-01,1.089999999999999997e-01,0.000000000000000000e+00,1.028999999999999915e+00,1.745000000000000107e+00,-3.449999999999999734e-01,0.000000000000000000e+00
