4.025398292318885934e-02,4.005505260016410662e-02,3.024258449277339444e-01,1.603158410120878157e-03,-2.492290661414038860e-04,1.560015758606589475e+00,-6.273434530892094130e-02,7.272400758167910095e-02,-6.388773921211619508e-03,8.102959281561716506e-04,-2.817255606016817460e-01,-3.066423832167137695e-04,3.470188772839755131e-02,5.138701934215616357e-02,2.581626276929646080e-01,-1.166969809085101779e-08,8.090869976789592425e-10,-4.642638753368293347e-01,-1.532693212897439372e-01,-1.395999889681731609e+00,-1.395999992819527247e+00,-6.571311478002239692e-01,1.532737911427656530e-01,5.350072900020921059e-08,1.121288778408600750e+00,1.745000129242502585e+00,3.449998373964599518e-01,1.174288065715695973e-07,-6.185104931620248880e-01,-1.467014511561584578e-01,1.395999851339323250e+00,1.395999918725365774e+00,-4.020705644439056536e-01,1.175971830717440214e-01,1.168249206733726277e-07,1.020482205274809040e+00,1.745000140844253478e+00,-3.449998844350236071e-01,-1.212959212707596214e-07
3.640085073944199917e-02,4.379737297131051921e-02,3.023905180569404494e-01,-8.747375011279045348e-03,-2.240109395918012732e-04,1.560006754954430086e+00,-1.075636695469679716e-01,9.370660729556858082e-02,-9.206956927391334380e-04,-3.421167923473039489e-03,-2.587437898060755970e-01,-2.863204312496003302e-04,3.183952094371831493e-02,5.476453868890952814e-02,2.577067585200844557e-01,-1.609153520953539747e-08,7.588178754807715546e-10,-4.297646347342425344e-01,-1.315642366001092134e-01,-1.395999891021288519e+00,-1.395999992737028794e+00,-6.458766153592561121e-01,1.315668204274068886e-01,8.557552870533770891e-08,1.075191041104105460e+00,1.745000137005320529e+00,3.449998281455576854e-01,-1.082937798283982977e-07,-6.327046257954951347e-01,-1.276210970069971418e-01,1.395999853888400644e+00,1.395999919764561170e+00,-3.748468643347908080e-01,1.101596678343264857e-01,3.161116639831290003e-08,1.007492163478122649e+00,1.745000143179679775e+00,-3.449998924772038622e-01,1.151312001782311223e-07
3.216854508967591925e-02,4.670304340358835682e-02,3.042141887349359974e-01,-3.926256727418240590e-03,2.146528472444682312e-03,1.561242272214267590e+00,-1.004223384191784973e-01,7.515204101913718071e-02,4.586721381805438508e-02,-5.803448880306369406e-02,1.211248142383058446e-01,3.077207653778820870e-02,2.874555475276479102e-02,5.687426478459188528e-02,2.591406870962225106e-01,-1.083867859594746228e-08,-6.490115331254044480e-10,-4.306558251895777900e-01,-9.493989216722278912e-02,-1.395999884301524219e+00,-1.396000006166354002e+00,-6.259241887398869775e-01,9.661721423419469823e-02,1.451539271111470250e-03,1.056309094125029491e+00,1.745000133581604107e+00,3.449998242303632945e-01,1.260157505398977960e-07,-6.536187494007441590e-01,-9.257698276685527583e-02,1.395999857724021354e+00,1.395999925113724949e+00,-3.499641446933433597e-01,7.788725710882413167e-02,-1.693415372103282141e-06,9.900972898133399980e-01,1.745000127425131886e+00,-3.449998868283869480e-01,-1.227081302742850289e-07
2.674461563742494552e-02,5.095401090398430505e-02,3.053940225215004967e-01,-1.735697916735455797e-03,4.766711574463099350e-03,1.561150231216976048e+00,-1.332023458738564314e-01,1.090967362882351854e-01,2.976327718214587595e-02,-6.497586895856223566e-02,5.539002809619315848e-02,-2.490323031722221220e-03,2.470073137399069266e-02,6.004074275625469193e-02,2.599454288999271667e-01,-1.915598099830830001e-08,7.042852866283568806e-10,-4.455856811204927936e-01,-5.416654200093598548e-02,-1.395999882848577123e+00,-1.395999999680284542e+00,-6.019554105350717332e-01,5.957908342904763566e-02,9.452383636563996359e-04,1.047373612536883991e+00,1.745000142062501647e+00,3.449998321453318639e-01,-1.170181082756245118e-07,-6.729671702073674044e-01,-5.275122910347601612e-02,1.395999856919917015e+00,1.395999925221504512e+00,-3.173831049802079973e-01,4.264160057947438687e-02,-4.121519883335047769e-06,9.680635260275414211e-01,1.745000137034775634e+00,-3.449998871074019813e-01,1.178824548851211888e-07
2.034826189489430739e-02,5.623134910108500834e-02,3.063061847026246620e-01,1.642332660259785467e-04,6.938992163082798731e-03,1.560769159547743978e+00,-1.578602808663891466e-01,1.342730325977314898e-01,2.301615806439209766e-02,-5.383720182254168179e-02,4.802940103819821477e-02,-9.804790911230251704e-03,1.990903488144315017e-02,6.397587159777855248e-02,2.604870680504293712e-01,-2.029046461646756547e-08,7.757964729291266209e-10,-4.669394976077789750e-01,-1.050424588780254909e-02,-1.395999881264629927e+00,-1.395999997439373974e+00,-5.724138077415392711e-01,1.836776497197925573e-02,5.681386251613093717e-04,1.040014851043567612e+00,1.745000144624712091e+00,3.449998357196061294e-01,1.255214299553910901e-07,-6.885771966424949486e-01,-9.657550716764939924e-03,1.395999856406861639e+00,1.395999924146985371e+00,-2.760567469932223572e-01,2.624621798002907402e-03,-1.597938166654850538e-04,9.380486223982336114e-01,1.745000141053559384e+00,-3.449998860522634492e-01,-1.244784711098232207e-07
1.271582249737891225e-02,6.241114985038825197e-02,3.069861394118544862e-01,5.092429066640946980e-03,9.184940388353195683e-04,1.568929715580285933e+00,-1.846925821103061194e-01,1.479442090136681986e-01,1.638887188168770478e-02,1.512441799859894909e-01,1.223085081514609929e-01,2.035309826592195948e-01,1.411643247076862194e-02,6.833030465504003059e-02,2.607750188318674334e-01,-5.748442369341352954e-09,-4.739449564717066420e-09,-4.925462593624105878e-01,3.809079077693576509e-02,-1.395999884953627479e+00,-1.395999996722939063e+00,-5.318702385771938435e-01,-3.336587162136991913e-02,1.164285563029568080e-02,1.024817310865273834e+00,1.745000137667872542e+00,3.449998296302788647e-01,-1.218964624407379010e-07,-6.995444982567813330e-01,3.899919151719966059e-02,1.395999855755581720e+00,1.396000597817414590e+00,-2.072782106577515937e-01,-4.447496045811796805e-02,-9.683629582086524619e-05,8.912589550743525990e-01,1.745000155875576553e+00,-3.449998914245740456e-01,1.231471860131272874e-07
6.753379842367246595e-03,6.733360630666951341e-02,3.068914669398042361e-01,5.910961562598522623e-03,2.420528355223722748e-03,1.565763237003586550e+00,-1.484882068237359520e-01,1.246712140434078631e-01,-2.219337331122325785e-03,-3.748009337581550970e-02,2.059273946761655538e-02,-7.919619437177571886e-02,9.707819171101519581e-03,7.175989953397120258e-02,2.606177254642992325e-01,-1.021698612658250311e-08,4.040243302502418962e-09,-5.151204502959290110e-01,7.804959568949032533e-02,-1.395999864601187745e+00,-1.395999995501432611e+00,-4.939303147365172175e-01,-6.841854341483641355e-02,6.988622492036380279e-03,1.009295394509537980e+00,1.745000127833323367e+00,3.449998677091516419e-01,1.238429765579030400e-07,-7.233198190436012087e-01,7.979329817343988607e-02,1.395999855033300818e+00,1.395999850337588999e+00,-1.683783788452197228e-01,-8.307753643002904753e-02,-5.871236441974132775e-05,8.823565220050255675e-01,1.745000111984104763e+00,-3.449998637353788311e-01,-1.229030173098954551e-07
1.870348643062447018e-03,7.155444364722030048e-02,3.067347601174579830e-01,-2.028098799191812868e-03,2.121816175362583722e-03,1.563847674359865270e+00,-1.308884547657232778e-01,1.052454070170183720e-01,-3.931045220391216760e-03,6.278630102297566573e-03,-1.985183078600594175e-01,-4.743830399919569951e-02,6.347777475769083612e-03,7.559559385032774137e-02,2.608907279331648676e-01,2.329309324197449813e-11,1.686718816093177017e-09,-5.374691282116481617e-01,1.124274120072192018e-01,-1.395999857751130335e+00,-1.395999993858065391e+00,-4.615603955363371536e-01,-8.585099323187103670e-02,4.192967173064079262e-03,9.995727338892701486e-01,1.745000114738944452e+00,3.449998803938197911e-01,-1.179656614439250179e-07,-7.731619458812348800e-01,1.186678385636278227e-01,1.395999847682602102e+00,1.395999869809529947e+00,-2.049980734042921582e-01,-1.206384736213731712e-01,-3.499895550502514469e-05,9.725449126534950750e-01,1.745000116224928455e+00,-3.449998489997970763e-01,1.231332229614453199e-07
-2.276153676053565070e-03,7.472592240563614985e-02,3.061237341630222430e-01,-8.432474003056647516e-03,2.998799587283324745e-03,1.562665687654714475e+00,-1.107257240047559571e-01,8.029904464090933947e-02,-1.522389823468642787e-02,-2.313112432988331801e-02,-1.599395922869818742e-01,-2.913974062745281271e-02,3.370993375017584340e-03,7.942611771474619720e-02,2.608971366398983860e-01,3.220271385194157439e-09,3.905805082995508631e-10,-5.556808030131543674e-01,1.370551173561622149e-01,-1.395999856021087560e+00,-1.395999994138339861e+00,-4.429317260922888688e-01,-1.003107856823385047e-01,2.515595884027301693e-03,9.989315756823933246e-01,1.745000106024809261e+00,3.449998816538100144e-01,1.216776721585973248e-07,-8.046909109063131726e-01,1.487968163336766958e-01,1.395999851833273020e+00,1.395999893285106985e+00,-2.917160171903620536e-01,-1.499792524165574348e-01,-2.075369214588902695e-05,1.093506767271809732e+00,1.745000107515712884e+00,-3.449998506507946372e-01,1.119923711647915143e-07
-5.430766869542501436e-03,7.675432866345716088e-02,3.051934943909387354e-01,-1.367461317914256402e-02,4.103535745791547611e-03,1.561934777467242741e+00,-8.461749444866945025e-02,5.196712958491180034e-02,-2.320908594860979224e-02,-2.873083681456060218e-02,-1.308136057800615148e-01,-1.780736240247728780e-02,1.026040478037301348e-03,8.301180492902977825e-02,2.606486812666850006e-01,7.648610539387936438e-09,-2.603494682871163174e-10,-5.706092762252970019e-01,1.538323341511251829e-01,-1.395999853735002461e+00,-1.395999995742433608e+00,-4.361527612531712061e-01,-1.105870946350998307e-01,1.509156431229310286e-03,1.006947635396364671e+00,1.745000100756792127e+00,3.449998855161874878e-01,-1.193304417517708132e-07,-7.952189450113877900e-01,1.700766185929133700e-01,1.395999852548514220e+00,1.395999908300935566e+00,-4.112620178477461308e-01,-1.707860339661934346e-01,-1.219017716609101216e-05,1.204727677913782102e+00,1.745000101864230935e+00,-3.449998474675631255e-01,-1.305731627163423737e-07
-7.330786733776614716e-03,7.802460429184346347e-02,3.040630166350372088e-01,-1.789745807675943712e-02,4.729791120892912551e-03,1.561482895320239983e+00,-5.212187239789859566e-02,3.248633329371700129e-02,-2.827264353078602632e-02,-1.661509428403528527e-02,-1.054236228980587609e-01,-1.083078252856292494e-02,-4.801151777137018612e-04,8.659288309687915297e-02,2.600483704287782638e-01,8.838986534699023581e-09,-5.970659008012110941e-10,-5.855665991640712775e-01,1.618990559186551659e-01,-1.395999851258510560e+00,-1.395999998724977598e+00,-4.368871921070131559e-01,-1.151530821128593229e-01,9.052634717177342194e-04,1.022562552494266530e+00,1.745000102142459264e+00,3.449998904512819875e-01,-1.110167620343177030e-07,-7.099840419935434799e-01,1.788457895051755175e-01,1.395999850431190126e+00,1.395999917624149766e+00,-5.468741556400011916e-01,-1.792713990270659308e-01,-7.037131211704086571e-06,1.255467816595717823e+00,1.745000102674377107e+00,-3.449998414943678537e-01,1.115631133483853038e-07
-7.923031011418134317e-03,7.928103512520483231e-02,3.033592185405337704e-01,-2.094850574297482670e-02,4.805315271183265187e-03,1.561209925526827469e+00,-1.814318916044080354e-02,3.152976114354810733e-02,-1.765186776905390553e-02,-2.608804748056130218e-03,-7.625413679095742470e-02,-6.460595165198205342e-03,-1.033613423369532641e-03,8.949820239542337352e-02,2.595934694047337121e-01,4.146272761574499712e-09,-7.641624596130744546e-10,-5.977410094113357886e-01,1.627391772540895953e-01,-1.395999849117255387e+00,-1.396000004619534440e+00,-4.337301522204783377e-01,-1.138927659939347192e-01,5.432470126010245648e-04,1.031536267322229028e+00,1.745000112486696953e+00,3.449998918533021541e-01,1.314309794235341661e-07,-6.084769274657289007e-01,1.769074611248499240e-01,1.395999845853112653e+00,1.395999920803934202e+00,-6.317940639952910331e-01,-1.771627631081647003e-01,-4.111700509576501634e-06,1.238909279838410038e+00,1.745000112256991365e+00,-3.449998341887924314e-01,-1.285643112627176205e-07
-7.255447372126966332e-03,8.097505258452958321e-02,3.030450261837234760e-01,-1.931169317789448170e-02,3.966066216858091242e-03,1.561090933455757668e+00,1.844542676962390715e-02,4.142502266502361141e-02,-7.901702397707871875e-03,2.137495491164345326e-02,4.071565013351023665e-02,-3.154265104401912309e-03,-6.293028286847129589e-04,9.204693549662287810e-02,2.591392746190321339e-01,-1.372676091903423254e-09,-8.940354608553055665e-10,-6.082452997079341728e-01,1.572433477583936590e-01,-1.395999847998415255e+00,-1.396000011327012569e+00,-4.218373815490703005e-01,-1.119364835571213801e-01,3.260327873908751284e-04,1.030521989595108101e+00,1.745000124833218536e+00,3.449998902522948274e-01,-1.160971012755212423e-07,-5.151631907676377242e-01,1.673445806631820576e-01,1.395999842984816830e+00,1.395999924895175326e+00,-6.638464584879075758e-01,-1.674977148119203285e-01,-2.378941568800876656e-06,1.178213338764568130e+00,1.745000120971779811e+00,-3.449998318585802970e-01,1.146129849628398115e-07
-4.600266079295401399e-03,8.412369259759067130e-02,3.029081446658442034e-01,-7.356724960806749515e-03,2.310327904349181952e-03,1.560932696579042878e+00,7.932143905070568324e-02,7.679447391491735220e-02,-3.414319849519620309e-03,4.431579900680839013e-02,2.984570821766542315e-01,-4.893858039218599784e-03,1.205448582262860996e-03,9.513416856899141461e-02,2.584861576267710181e-01,-1.259316196566754213e-08,-1.010744769739161122e-09,-6.225468686584649802e-01,1.403463153251889306e-01,-1.395999844421646152e+00,-1.396000020996077229e+00,-3.939044444003145240e-01,-1.127624494230338170e-01,1.956919607284633711e-04,1.016715645557286107e+00,1.745000144648438223e+00,3.449998923764878711e-01,1.341401522458106860e-07,-4.547597318207989847e-01,1.464095742652939125e-01,1.396000112479115041e+00,1.395999931589958720e+00,-6.543056220512850629e-01,-1.465014657044485524e-01,-1.356157832874196618e-06,1.107002807642645914e+00,1.745000133151015653e+00,-3.449998276986494528e-01,-1.268422912547105516e-07
1.734672767804055452e-04,8.818322452272073231e-02,3.029173749423847983e-01,2.696870866980287124e-03,2.139865236090584925e-03,1.560805404863531587e+00,1.302412305856141816e-01,1.011954044646009576e-01,2.389951217423923018e-04,6.756451145351248522e-03,2.512867022220363067e-01,-3.741552685750996338e-03,4.789231152620539167e-03,9.866344940274651698e-02,2.580711533919820555e-01,-1.956829266092011592e-08,-9.408195661206279908e-10,-6.395258326530788295e-01,1.166085962019713929e-01,-1.395999841501549987e+00,-1.396000020770538530e+00,-3.631492350694275895e-01,-1.000593375874671009e-01,1.174534890245014507e-04,1.002434058992734078e+00,1.745000144910462847e+00,3.449999016490316595e-01,-1.206960780942501792e-07,-4.295497772377944168e-01,1.202496354328183303e-01,1.395999804983451442e+00,1.395999930970379665e+00,-6.401863095627309264e-01,-1.203046457675491787e-01,-7.008890451993402058e-07,1.069870975608370189e+00,1.745000139824080199e+00,-3.449998188087349815e-01,1.171137508126939061e-07
4.284352556993780044e-03,9.082068140879676066e-02,3.044084694746473363e-01,-1.526471257314736089e-03,4.753090229726039152e-03,1.559800238558217700e+00,9.811770336844040374e-02,6.882235296498390165e-02,3.754008347449758892e-02,-6.643499053145698885e-02,-1.048918378910969063e-01,-2.476526816219907709e-02,7.816309120899403787e-03,1.005963161342127016e-01,2.592336741587666360e-01,-8.701685993820037621e-09,4.508952846967706323e-10,-6.577121227350337662e-01,8.596860053019628189e-02,-1.395999852762025206e+00,-1.395999325781974720e+00,-3.413812755497828699e-01,-7.027311958375015433e-02,7.059294152169867664e-05,9.874627129943689408e-01,1.745000120853310133e+00,3.449998848629551307e-01,1.293341727536813408e-07,-4.305507869659829234e-01,8.815048361913438435e-02,1.395999814166156483e+00,1.395999918780292504e+00,-6.225139894596711798e-01,-8.819062587502068951e-02,1.070613043546400417e-03,1.053173423262549813e+00,1.745000127859670291e+00,-3.449998295749255872e-01,-1.308688489753941034e-07
9.518687405318819808e-03,9.475951078826176655e-02,3.053931929382826538e-01,-3.957923679967350998e-03,6.991415099632962427e-03,1.559795094907016066e+00,1.282454385247445705e-01,1.009305996871833200e-01,2.482768447230177672e-02,-5.662330420890340082e-02,-6.016620173824595297e-02,2.283596420629557810e-04,1.171821563225106111e-02,1.035282537183555840e-01,2.598854050241263813e-01,-1.634504305220451883e-08,-5.964464841704564419e-10,-6.754194120315526462e-01,4.878594465037155992e-02,-1.395999854860034084e+00,-1.396000094228340815e+00,-3.101276624225294820e-01,-3.643029652443618982e-02,4.824961486707066149e-05,9.664887491873155323e-01,1.745000133225877770e+00,3.449998858971113358e-01,-1.196131735393123024e-07,-4.455114585767946389e-01,5.009232371211039259e-02,1.395999824242077025e+00,1.395999924024180494e+00,-5.999342583740805424e-01,-5.276627587855609036e-02,7.373747962761271254e-04,1.045531240991015354e+00,1.745000138620314445e+00,-3.449998343349393037e-01,1.224639397346506484e-07
1.576630639075099483e-02,9.968676128387406188e-02,3.061902204798500615e-01,-5.877718580637944501e-03,8.715930213459288645e-03,1.560092718622231311e+00,1.541551864143120010e-01,1.250750700516709280e-01,2.007878971029357362e-02,-4.363118485905245064e-02,-4.752272934293787915e-02,7.817525343017503806e-03,1.639776395492739680e-02,1.071904530457344906e-01,2.603415564943571958e-01,-1.811471368446126675e-08,-7.392344878135470749e-10,-6.900192199832613227e-01,7.674180929543750196e-03,-1.395999856014559448e+00,-1.396000069728837278e+00,-2.698434835717581914e-01,2.143594289540043385e-03,5.397187612412451818e-06,9.370653988941632928e-01,1.745000138582078808e+00,3.449998859591773548e-01,1.286992585857515422e-07,-4.669561844170658782e-01,8.458609228067764940e-03,1.395999829547317717e+00,1.395999926150083503e+00,-5.711241122844015194e-01,-1.314443623172912440e-02,4.436914689461971591e-04,1.039036130532416502e+00,1.745000142215340055e+00,-3.449998359157609995e-01,-1.292313959499368139e-07
